Date;EURUSD=X;EURGBP=X;GBPUSD=X;GBPEUR=X;GBP=X;EUR=X
2022-06-13;1.0489987134933472;0.8545100092887878;1.2274909019470217;1.170050024986267;0.8146700263023376;0.9532899856567384
2022-06-14;1.0415147542953491;0.857450008392334;1.2144765853881836;1.165969967842102;0.8234000205993652;0.9601399898529052
2022-06-15;1.0440592765808103;0.8689000010490417;1.201258897781372;1.150629997253418;0.8324599862098694;0.9577999711036682
2022-06-16;1.0456204414367676;0.8587999939918518;1.2174336910247805;1.1642099618911743;0.821399986743927;0.9563699960708618
2022-06-17;1.0546854734420776;0.853600025177002;1.2354830503463743;1.1712100505828855;0.8094000220298767;0.9481499791145324
2022-06-20;1.049141764640808;0.853600025177002;1.2228227853775024;1.1653900146484375;0.8177800178527832;0.9531599879264832
2022-06-21;1.0520778894424438;0.8585000038146973;1.225174903869629;1.1644999980926514;0.8162099719047546;0.9505000114440918
2022-06-22;1.053263545036316;0.8585799932479858;1.2266627550125122;1.1644999980926514;0.8152199983596802;0.949429988861084
2022-06-23;1.0564124584197998;0.8622000217437744;1.225084900856018;1.1596399545669556;0.8162699937820435;0.9466000199317932
2022-06-24;1.052011489868164;0.8579199910163879;1.2260762453079224;1.1653300523757937;0.8156099915504456;0.9505599737167358
2022-06-27;1.0566133260726929;0.8601999878883362;1.228244662284851;1.1622899770736694;0.8141700029373169;0.9464200139045716
2022-06-28;1.0580891370773315;0.8626000285148621;1.2267379760742188;1.159000039100647;0.8151699900627136;0.9451000094413756
2022-06-29;1.0523545742034912;0.8632400035858154;1.218976974487305;1.158229947090149;0.820360004901886;0.9502500295639038
2022-06-30;1.04465913772583;0.8611999750137329;1.2131799459457395;1.16103994846344;0.8242800235748291;0.9572499990463256
2022-07-01;1.0477677583694458;0.8615400195121765;1.2160863876342771;1.1605099439620972;0.8223099708557129;0.9544100165367126
2022-07-04;1.0433948040008545;0.8622000217437744;1.2102727890014648;1.1598299741744995;0.826259970664978;0.9584100246429444
2022-07-05;1.0433186292648315;0.8611699938774109;1.211445689201355;1.1610100269317627;0.8254600167274475;0.9584800004959106
2022-07-06;1.0257673263549805;0.8583300113677979;1.19491446018219;1.1647299528121948;0.8368800282478333;0.9748799800872804
2022-07-07;1.0186411142349243;0.8540599942207336;1.1923214197158811;1.1706199645996094;0.838699996471405;0.9817000031471252
2022-07-08;1.0169836282730105;0.8452399969100952;1.2028049230575562;1.1828099489212036;0.8313900232315063;0.983299970626831
2022-07-11;1.0166114568710327;0.8459500074386597;1.2016630172729492;1.181879997253418;0.8321800231933594;0.9836599826812744
2022-07-12;1.004752516746521;0.8442000150680542;1.1900936365127563;1.1843299865722656;0.8402699828147888;0.995270013809204
2022-07-13;1.0033109188079834;0.8444300293922424;1.1877753734588623;1.183940052986145;0.8419100046157837;0.9966999888420104
2022-07-14;1.0032706260681152;0.8456500172615051;1.186380386352539;1.1823500394821167;0.8428999781608582;0.9967399835586548
2022-07-15;1.0025665760040283;0.8466600179672241;1.1839643716812134;1.1806000471115112;0.8446199893951416;0.997439980506897
2022-07-18;1.009631872177124;0.8490999937057495;1.1888344287872314;1.1773699522018433;0.841159999370575;0.9904599785804749
2022-07-19;1.0145177841186523;0.8489000201225281;1.194828748703003;1.177590012550354;0.8369399905204773;0.9856899976730348
2022-07-20;1.0231330394744873;0.8522999882698059;1.2003505229949951;1.1730600595474243;0.8330900073051453;0.9773899912834167
2022-07-21;1.0182781219482422;0.8505799770355225;1.1971746683120728;1.175469994544983;0.8353000283241272;0.9820500016212464
2022-07-22;1.0221081972122192;0.8518999814987183;1.1996161937713623;1.1735299825668335;0.8335999846458435;0.9783700108528136
2022-07-25;1.0200231075286863;0.8508800268173218;1.1986957788467407;1.1750099658966064;0.8342400193214417;0.9803699851036072
2022-07-26;1.022494912147522;0.8479999899864197;1.2055164575576782;1.179029941558838;0.8295199871063232;0.977999985218048
2022-07-27;1.0129557847976685;0.8414899706840515;1.2036880254745483;1.1881599426269531;0.830780029296875;0.987209975719452
2022-07-28;1.0209290981292725;0.8390499949455261;1.2163082361221311;1.1916099786758425;0.822160005569458;0.9794999957084656
2022-07-29;1.0192328691482544;0.8371999859809875;1.2173447608947754;1.194249987602234;0.8214600086212158;0.9811300039291382
2022-08-01;1.0208247900009155;0.8381999731063843;1.2167373895645142;1.1919900178909302;0.8218700289726257;0.9796000123023988
2022-08-02;1.0261356830596924;0.8373200297355652;1.2254151105880735;1.194100022315979;0.8160499930381775;0.9745299816131592
